TIME_STAMP,ZIP_CODE,STATE,FORM_NAME,FORM_SITE,PRICE,REQUESTS_COUNT,CREDIT_SCORE_CATEGORY,SERVICE_TYPE_CATEGORY,BANK_CATEGORY,PAYMENT_CATEGORY,PURCHASE_TIME_CATEGORY,SERVICE_PURPOSE_CATEGORY,CONTACT_TYPE_CATEGORY,CONTACT_STATUS_CATEGORY,CUSTOMER_TYPE_CATEGORY,NEW_CUSTOMER,DUPE_COUNTER,CON_EMAIL
12/1/2015 20:13,45768,OH,Request Type 2,app.rug.com,78500,1,100,10,82,27,31,3,BY EMAIL,ON HOLD,WAITLIST,y,1,1222lynnann@blahh.com
11/19/2015 15:13,54221,WI,Request Type 2,www.rug.com,140700,2,106,14,81,24,29,3,BY EMAIL,ON HOLD,VIP,n,1,1222lynnann@blahh.com
10/26/2015 10:13,95631,CA,Request Type 1,www.rug.com,144900,3,104,14,83,45,0,2,BY PHONE,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
12/7/2015 5:13,22746,VA,Request Type 1,app.rug.com,135300,0,101,14,83,50,28,2,BY PHONE,ON HOLD,VIP,y,1,1222lynnann@blahh.com
1/2/2016 4:13,34445,FL,Request Type 1,www.rug.com,166600,2,105,13,83,32,30,1,BY EMAIL,CALLED,WAITLIST,y,1,1965nevarez@blahh.com
12/11/2015 20:13,26461,WV,Request Type 1,app.rug.com,84200,1,102,10,82,32,31,1,BY PHONE,CALLED,VIP,n,1,1222lynnann@blahh.com
1/17/2016 13:13,94953,CA,Request Type 2,app.rug.com,174700,1,99,10,83,24,32,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
12/12/2015 5:13,70394,LA,Request Type 1,m.rug.com,101300,2,99,11,81,27,29,2,BY PHONE,CALLED,WAITLIST,y,1,1222lynnann@blahh.com
10/19/2015 23:13,20108,VA,Request Type 1,app.rug.com,163100,0,103,10,80,32,31,2,BY PHONE,CALLED,VIP,n,1,18hiltc@abcds.cn
11/10/2015 17:13,54135,WI,Request Type 2,www.rug.com,196400,3,105,13,81,50,28,3,BY EMAIL,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
10/3/2015 18:13,41413,KY,Request Type 2,www.rug.com,81400,2,100,10,83,32,31,1,BY EMAIL,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
12/14/2015 8:13,28480,NC,Request Type 2,app.rug.com,199800,2,106,14,82,50,29,2,BY PHONE,ON HOLD,WAITLIST,n,0,14792266002@blahh.com
12/31/2015 20:13,46532,IN,Request Type 1,www.rug.com,115000,3,104,11,80,32,28,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
1/11/2016 2:13,80545,CO,Request Type 1,app.rug.com,186700,0,106,12,81,27,31,3,BY PHONE,CALLED,VIP,n,1,18dmart9@blahh.com
10/2/2015 7:13,62791,IL,Request Type 2,m.rug.com,151200,2,106,12,82,45,29,1,BY PHONE,CALLED,VIP,y,1,1222lynnann@blahh.com
12/8/2015 5:13,89822,NV,Request Type 2,app.rug.com,90200,0,99,14,82,27,30,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
10/2/2015 13:13,72183,AR,Request Type 1,app.rug.com,81800,0,101,11,82,32,28,3,BY PHONE,ON HOLD,WAITLIST,y,1,1965nevarez@blahh.com
1/17/2016 13:13,24269,VA,Request Type 2,www.rug.com,187300,0,99,11,80,32,31,1,BY PHONE,ON HOLD,VIP,n,0,1222lynnann@blahh.com
1/6/2016 20:13,81242,CO,Request Type 1,m.rug.com,107800,3,99,10,81,32,30,2,BY EMAIL,CALLED,WAITLIST,n,1,18john_a@abcds.k12.ia.us
12/6/2015 6:13,28519,NC,Request Type 2,app.rug.com,153300,0,105,12,82,45,31,3,BY EMAIL,CALLED,VIP,y,1,1222lynnann@blahh.com
11/28/2015 9:13,26704,WV,Request Type 2,m.rug.com,152100,2,106,10,82,45,32,2,BY EMAIL,CALLED,WAITLIST,n,1,18hiltc@abcds.cn
11/11/2015 13:13,30303,GA,Request Type 1,app.rug.com,118700,3,105,10,82,24,32,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
10/6/2015 7:13,99509,AK,Request Type 2,app.rug.com,151000,3,105,11,81,45,32,2,BY EMAIL,ON HOLD,VIP,n,1,1973n2000@blahh.com
12/22/2015 16:13,68418,NE,Request Type 1,m.rug.com,119900,3,102,14,83,24,29,1,BY PHONE,CALLED,VIP,n,1,1985crp@blahh.com
12/23/2015 16:13,33904,FL,Request Type 1,www.rug.com,182100,3,101,13,83,45,32,3,BY PHONE,ON HOLD,VIP,y,1,123delgado67@blahh.com
1/21/2016 16:13,38236,TN,Request Type 2,m.rug.com,107300,0,101,10,82,45,31,3,BY PHONE,CALLED,WAITLIST,y,1,1965nevarez@blahh.com
1/12/2016 13:13,80203,CO,Request Type 1,app.rug.com,137600,1,102,12,83,32,30,2,BY EMAIL,ON HOLD,VIP,y,1,1965nevarez@blahh.com
11/23/2015 3:13,90017,CA,Request Type 2,app.rug.com,109200,3,102,10,83,45,30,1,BY PHONE,ON HOLD,WAITLIST,n,1,11edc5677@blahh.com
10/3/2015 7:13,35281,AL,Request Type 1,www.rug.com,145500,2,100,10,81,50,31,1,BY PHONE,CALLED,WAITLIST,n,1,1973n2000@blahh.com
11/18/2015 19:13,47715,IN,Request Type 2,www.rug.com,128700,0,104,12,82,27,29,3,BY PHONE,ON HOLD,VIP,n,1,18hiltc@abcds.cn
1/3/2016 17:13,45318,OH,Request Type 2,m.rug.com,177100,1,106,13,82,27,29,2,BY EMAIL,ON HOLD,VIP,y,1,11edc5677@blahh.com
12/1/2015 7:13,19707,DE,Request Type 2,www.rug.com,172100,0,104,14,81,32,32,1,BY EMAIL,ON HOLD,WAITLIST,n,1,14792266002@blahh.com
11/13/2015 18:13,64473,MO,Request Type 1,m.rug.com,103000,2,104,10,83,32,32,2,BY PHONE,ON HOLD,WAITLIST,n,1,14792266002@blahh.com
10/16/2015 14:13,79248,TX,Request Type 2,app.rug.com,164100,2,101,11,80,32,0,1,BY EMAIL,ON HOLD,VIP,n,1,123delgado67@blahh.com
11/20/2015 13:13,95325,CA,Request Type 1,m.rug.com,152000,2,99,11,83,32,0,1,BY PHONE,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
1/7/2016 19:13,34099,AA,Request Type 2,www.rug.com,104700,3,103,11,83,24,28,2,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
12/15/2015 1:13,45804,OH,Request Type 2,m.rug.com,177200,0,106,10,83,32,0,3,BY PHONE,ON HOLD,WAITLIST,n,0,18dmart9@blahh.com
1/2/2016 19:13,90505,CA,Request Type 2,m.rug.com,83000,1,102,13,83,50,29,3,BY EMAIL,CALLED,VIP,y,1,11edc5677@blahh.com
1/31/2016 7:13,50123,IA,Request Type 1,www.rug.com,193700,0,106,12,81,32,29,3,BY PHONE,CALLED,WAITLIST,y,1,18hiltc@abcds.cn
1/5/2016 8:13,12237,NY,Request Type 1,app.rug.com,193300,2,103,12,81,45,32,2,BY PHONE,CALLED,VIP,n,1,1965nevarez@blahh.com
1/9/2016 21:13,68030,NE,Request Type 2,www.rug.com,148400,0,103,12,81,50,30,3,BY PHONE,ON HOLD,WAITLIST,n,0,123delgado67@blahh.com
1/8/2016 6:13,29340,SC,Request Type 1,www.rug.com,93100,0,102,14,83,50,31,3,BY PHONE,ON HOLD,WAITLIST,n,1,18hiltc@abcds.cn
1/1/2016 19:13,32522,FL,Request Type 1,www.rug.com,181300,2,102,14,80,45,31,3,BY EMAIL,ON HOLD,VIP,n,1,18dmart9@blahh.com
10/18/2015 7:13,70733,LA,Request Type 2,app.rug.com,123100,2,101,12,82,45,28,2,BY EMAIL,ON HOLD,VIP,n,1,11edc5677@blahh.com
12/12/2015 10:13,11411,NY,Request Type 1,m.rug.com,196100,2,100,14,80,32,0,1,BY EMAIL,ON HOLD,VIP,y,1,123delgado67@blahh.com
10/8/2015 20:13,33009,FL,Request Type 2,www.rug.com,158900,1,104,10,83,45,0,2,BY EMAIL,ON HOLD,VIP,n,1,1965nevarez@blahh.com
12/24/2015 23:13,28006,NC,Request Type 2,m.rug.com,153900,0,103,11,82,32,0,3,BY PHONE,CALLED,VIP,y,1,1222lynnann@blahh.com
1/7/2016 20:13,21280,MD,Request Type 2,app.rug.com,137600,3,100,12,82,32,0,1,BY EMAIL,CALLED,WAITLIST,n,1,1965nevarez@blahh.com
1/8/2016 9:13,44902,OH,Request Type 1,www.rug.com,157600,2,100,14,80,50,31,1,BY PHONE,ON HOLD,VIP,n,1,18dmart9@blahh.com
2/1/2016 2:13,24054,VA,Request Type 1,app.rug.com,117600,3,103,12,80,32,31,1,BY PHONE,ON HOLD,WAITLIST,y,1,1973n2000@blahh.com
11/1/2015 1:13,650,PR,Request Type 2,m.rug.com,172600,2,103,10,80,32,30,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
10/24/2015 10:13,35180,AL,Request Type 2,app.rug.com,132300,0,102,12,83,50,29,3,BY PHONE,CALLED,WAITLIST,n,1,1222lynnann@blahh.com
12/1/2015 17:13,55919,MN,Request Type 2,app.rug.com,165300,1,99,14,82,27,29,2,BY EMAIL,CALLED,VIP,n,1,123delgado67@blahh.com
1/21/2016 16:13,22831,VA,Request Type 1,m.rug.com,123000,1,105,12,82,24,28,2,BY EMAIL,ON HOLD,VIP,n,1,1973n2000@blahh.com
1/7/2016 23:13,5062,VT,Request Type 1,app.rug.com,137700,0,101,10,81,32,31,1,BY PHONE,ON HOLD,WAITLIST,n,1,18john_a@abcds.k12.ia.us
12/7/2015 18:13,56208,MN,Request Type 1,www.rug.com,120200,0,101,10,80,50,28,1,BY PHONE,ON HOLD,VIP,n,1,123delgado67@blahh.com
11/26/2015 21:13,12491,NY,Request Type 2,app.rug.com,126600,1,104,11,82,32,32,1,BY EMAIL,ON HOLD,VIP,y,1,11edc5677@blahh.com
12/23/2015 9:13,33929,FL,Request Type 2,www.rug.com,86400,2,102,13,82,24,32,3,BY PHONE,CALLED,WAITLIST,n,0,14792266002@blahh.com
12/4/2015 22:13,99674,AK,Request Type 2,m.rug.com,151100,2,102,12,82,24,28,3,BY EMAIL,CALLED,WAITLIST,n,1,11edc5677@blahh.com
11/15/2015 23:13,33312,FL,Request Type 2,m.rug.com,156100,2,105,13,82,27,30,3,BY EMAIL,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
1/4/2016 0:13,24437,VA,Request Type 2,app.rug.com,185100,0,101,11,82,27,32,3,BY PHONE,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
12/6/2015 15:13,46590,IN,Request Type 1,m.rug.com,163000,1,104,11,80,27,31,1,BY EMAIL,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
12/10/2015 20:13,16352,PA,Request Type 1,app.rug.com,176300,1,99,14,80,27,0,3,BY PHONE,ON HOLD,WAITLIST,n,0,1965nevarez@blahh.com
12/31/2015 19:13,41121,KY,Request Type 1,www.rug.com,159700,3,103,10,80,32,28,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
11/6/2015 18:13,92055,CA,Request Type 2,app.rug.com,130100,0,99,12,81,32,28,1,BY PHONE,CALLED,WAITLIST,n,0,18dmart9@blahh.com
12/8/2015 14:13,56650,MN,Request Type 1,www.rug.com,142300,0,105,12,80,24,29,1,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
10/22/2015 9:13,35161,AL,Request Type 2,m.rug.com,103700,1,105,12,81,27,28,3,BY EMAIL,CALLED,VIP,n,1,11edc5677@blahh.com
11/7/2015 14:13,85267,AZ,Request Type 1,m.rug.com,108300,2,102,13,80,32,30,3,BY PHONE,ON HOLD,VIP,n,0,1965nevarez@blahh.com
10/29/2015 14:13,70558,LA,Request Type 2,app.rug.com,137400,1,102,12,81,24,30,3,BY EMAIL,CALLED,WAITLIST,n,1,1222lynnann@blahh.com
1/13/2016 10:13,31192,GA,Request Type 2,www.rug.com,133500,3,103,11,82,32,32,1,BY EMAIL,ON HOLD,WAITLIST,n,1,18hiltc@abcds.cn
12/31/2015 20:13,7626,NJ,Request Type 1,app.rug.com,110600,3,100,10,83,45,28,3,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
1/9/2016 11:13,44085,OH,Request Type 2,m.rug.com,104200,2,99,13,81,50,31,1,BY PHONE,ON HOLD,WAITLIST,n,1,18dmart9@blahh.com
11/30/2015 2:13,92014,CA,Request Type 1,app.rug.com,87600,0,104,11,83,50,29,1,BY EMAIL,CALLED,VIP,n,1,1222lynnann@blahh.com
11/4/2015 20:13,21285,MD,Request Type 1,app.rug.com,77900,2,101,12,80,32,32,1,BY EMAIL,ON HOLD,VIP,n,1,18hiltc@abcds.cn
11/29/2015 1:13,24715,WV,Request Type 2,m.rug.com,175500,0,102,13,81,24,30,3,BY EMAIL,CALLED,WAITLIST,y,1,18dmart9@blahh.com
12/5/2015 10:13,15059,PA,Request Type 1,www.rug.com,183900,3,101,13,81,45,28,2,BY PHONE,ON HOLD,VIP,y,1,14792266002@blahh.com
12/6/2015 16:13,94801,CA,Request Type 2,www.rug.com,163900,3,104,12,82,32,28,3,BY PHONE,ON HOLD,WAITLIST,n,1,1973n2000@blahh.com
1/8/2016 3:13,29645,SC,Request Type 1,www.rug.com,164600,2,106,10,83,27,30,3,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
11/24/2015 1:13,88006,NM,Request Type 1,m.rug.com,176600,3,104,13,80,27,28,1,BY PHONE,ON HOLD,WAITLIST,n,1,1985crp@blahh.com
1/1/2016 23:13,91316,CA,Request Type 1,www.rug.com,101800,0,104,10,80,50,29,2,BY EMAIL,CALLED,VIP,n,1,18hiltc@abcds.cn
1/14/2016 18:13,97835,OR,Request Type 1,m.rug.com,181600,1,102,14,83,24,0,1,BY EMAIL,ON HOLD,VIP,y,0,1222lynnann@blahh.com
12/28/2015 4:13,54139,WI,Request Type 1,m.rug.com,101200,0,103,10,83,27,0,2,BY PHONE,CALLED,VIP,y,1,11edc5677@blahh.com
10/31/2015 11:13,95503,CA,Request Type 1,www.rug.com,79400,3,103,14,81,27,31,3,BY PHONE,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
1/6/2016 2:13,32718,FL,Request Type 1,www.rug.com,184300,0,105,12,81,32,28,1,BY PHONE,ON HOLD,VIP,y,0,18hiltc@abcds.cn
11/19/2015 13:13,77301,TX,Request Type 1,app.rug.com,193300,3,106,11,82,24,30,2,BY PHONE,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
10/22/2015 21:13,36312,AL,Request Type 1,app.rug.com,121000,0,103,10,83,50,31,1,BY PHONE,ON HOLD,VIP,n,0,123delgado67@blahh.com
12/5/2015 19:13,48359,MI,Request Type 1,app.rug.com,74500,3,104,13,80,32,0,2,BY PHONE,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
11/17/2015 7:13,92860,CA,Request Type 2,www.rug.com,169300,0,106,14,83,45,31,2,BY PHONE,ON HOLD,VIP,n,1,11edc5677@blahh.com
10/23/2015 23:13,38833,MS,Request Type 1,m.rug.com,179200,3,104,10,83,45,31,2,BY PHONE,CALLED,VIP,y,1,18dmart9@blahh.com
1/22/2016 12:13,4668,ME,Request Type 1,app.rug.com,186100,2,102,10,80,45,32,2,BY EMAIL,CALLED,WAITLIST,n,0,1965nevarez@blahh.com
10/8/2015 13:13,10022,NY,Request Type 1,m.rug.com,159000,0,101,10,80,27,28,1,BY PHONE,ON HOLD,VIP,y,1,18dmart9@blahh.com
10/20/2015 15:13,35971,AL,Request Type 2,www.rug.com,82000,0,99,13,80,50,32,3,BY PHONE,ON HOLD,VIP,n,1,11edc5677@blahh.com
10/20/2015 7:13,32233,FL,Request Type 1,m.rug.com,152700,2,104,11,80,50,32,3,BY PHONE,ON HOLD,VIP,y,1,1985crp@blahh.com
11/27/2015 3:13,39633,MS,Request Type 1,app.rug.com,184200,0,106,10,80,24,30,1,BY EMAIL,ON HOLD,VIP,y,1,123delgado67@blahh.com
11/8/2015 5:13,38302,TN,Request Type 1,www.rug.com,175100,0,101,12,80,45,0,3,BY PHONE,CALLED,VIP,n,0,18john_a@abcds.k12.ia.us
11/30/2015 1:13,62969,IL,Request Type 1,m.rug.com,178600,2,101,13,81,24,29,2,BY PHONE,ON HOLD,VIP,n,1,14792266002@blahh.com
1/14/2016 14:13,17942,PA,Request Type 2,www.rug.com,126900,1,106,11,81,27,0,1,BY EMAIL,CALLED,VIP,n,1,11edc5677@blahh.com
12/25/2015 16:13,46128,IN,Request Type 2,app.rug.com,155300,1,105,12,83,27,30,3,BY PHONE,ON HOLD,VIP,n,0,1973n2000@blahh.com
11/23/2015 13:13,32739,FL,Request Type 1,www.rug.com,197100,1,106,14,80,45,0,2,BY PHONE,CALLED,WAITLIST,n,0,18dmart9@blahh.com
1/27/2016 17:13,38703,MS,Request Type 1,app.rug.com,172400,0,105,10,80,45,28,1,BY PHONE,ON HOLD,WAITLIST,n,0,1973n2000@blahh.com
1/30/2016 1:13,30477,GA,Request Type 1,www.rug.com,155000,3,105,12,83,45,0,1,BY PHONE,ON HOLD,VIP,n,1,18hiltc@abcds.cn
1/28/2016 0:13,47250,IN,Request Type 2,m.rug.com,177900,2,106,12,82,27,32,1,BY PHONE,ON HOLD,WAITLIST,y,1,18hiltc@abcds.cn
1/14/2016 18:13,91343,CA,Request Type 1,app.rug.com,133900,3,105,11,82,24,28,3,BY EMAIL,ON HOLD,VIP,y,1,18dmart9@blahh.com
12/14/2015 1:13,92802,CA,Request Type 2,app.rug.com,111800,0,103,11,80,24,29,1,BY PHONE,ON HOLD,VIP,n,1,18hiltc@abcds.cn
10/16/2015 12:13,81211,CO,Request Type 2,www.rug.com,151000,3,103,10,83,27,31,3,BY EMAIL,ON HOLD,VIP,y,1,123delgado67@blahh.com
11/19/2015 4:13,27571,NC,Request Type 2,app.rug.com,197600,1,106,11,80,32,29,3,BY PHONE,CALLED,VIP,n,1,1985crp@blahh.com
12/10/2015 13:13,54966,WI,Request Type 1,www.rug.com,75400,1,101,14,82,45,30,2,BY PHONE,ON HOLD,VIP,n,1,18hiltc@abcds.cn
10/8/2015 2:13,78766,TX,Request Type 2,m.rug.com,80300,3,106,13,81,45,0,2,BY PHONE,ON HOLD,VIP,n,1,1973n2000@blahh.com
10/10/2015 3:13,59443,MT,Request Type 2,m.rug.com,133300,0,104,14,81,45,31,2,BY EMAIL,ON HOLD,VIP,n,1,1973n2000@blahh.com
12/10/2015 22:13,9266,AE,Request Type 1,www.rug.com,105500,0,105,14,83,27,0,2,BY PHONE,ON HOLD,VIP,n,1,11edc5677@blahh.com
12/20/2015 0:13,64467,MO,Request Type 2,app.rug.com,159100,1,101,13,82,24,31,1,BY EMAIL,ON HOLD,WAITLIST,y,1,18john_a@abcds.k12.ia.us
1/20/2016 23:13,9014,AE,Request Type 1,www.rug.com,132500,2,105,11,80,50,32,2,BY PHONE,ON HOLD,VIP,y,1,18hiltc@abcds.cn
1/11/2016 11:13,66223,KS,Request Type 1,m.rug.com,130200,2,102,13,82,27,31,3,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
10/23/2015 1:13,62908,IL,Request Type 2,www.rug.com,102400,1,101,10,83,27,0,3,BY PHONE,ON HOLD,VIP,y,1,1965nevarez@blahh.com
11/17/2015 11:13,88576,TX,Request Type 2,www.rug.com,154000,1,100,10,81,24,32,3,BY PHONE,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
12/30/2015 11:13,71859,AR,Request Type 2,app.rug.com,119600,1,99,11,80,27,32,1,BY PHONE,CALLED,VIP,n,0,18hiltc@abcds.cn
12/18/2015 2:13,97862,OR,Request Type 1,app.rug.com,147100,3,101,10,81,24,29,3,BY PHONE,ON HOLD,WAITLIST,n,1,123delgado67@blahh.com
11/20/2015 20:13,68120,NE,Request Type 2,app.rug.com,119000,2,102,12,83,27,32,2,BY PHONE,ON HOLD,WAITLIST,y,1,18john_a@abcds.k12.ia.us
1/26/2016 2:13,16056,PA,Request Type 1,app.rug.com,163300,1,105,13,80,45,0,2,BY EMAIL,ON HOLD,WAITLIST,y,1,18dmart9@blahh.com
1/2/2016 13:13,49855,MI,Request Type 1,app.rug.com,102300,2,105,10,82,27,0,2,BY PHONE,ON HOLD,VIP,n,0,1965nevarez@blahh.com
11/18/2015 8:13,70356,LA,Request Type 1,www.rug.com,84800,2,104,13,83,50,31,2,BY EMAIL,ON HOLD,VIP,n,1,1222lynnann@blahh.com
12/27/2015 0:13,99587,AK,Request Type 1,m.rug.com,86400,2,102,14,81,27,32,3,BY PHONE,CALLED,WAITLIST,n,0,123delgado67@blahh.com
1/4/2016 2:13,62451,IL,Request Type 1,www.rug.com,91500,1,100,14,80,45,0,1,BY PHONE,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
12/25/2015 0:13,28375,NC,Request Type 2,m.rug.com,163400,1,106,10,80,32,32,2,BY EMAIL,ON HOLD,VIP,n,1,18dmart9@blahh.com
11/30/2015 23:13,93728,CA,Request Type 2,www.rug.com,88800,0,103,13,82,45,29,3,BY EMAIL,CALLED,VIP,n,1,14792266002@blahh.com
12/3/2015 17:13,25003,WV,Request Type 1,m.rug.com,184400,0,104,13,81,27,0,3,BY EMAIL,CALLED,VIP,y,1,14792266002@blahh.com
10/10/2015 11:13,42352,KY,Request Type 1,app.rug.com,186800,2,106,13,80,45,32,2,BY PHONE,ON HOLD,VIP,n,0,123delgado67@blahh.com
1/15/2016 13:13,51530,IA,Request Type 1,www.rug.com,185600,2,101,12,82,50,31,1,BY EMAIL,CALLED,VIP,n,1,1973n2000@blahh.com
10/2/2015 18:13,90840,CA,Request Type 1,app.rug.com,126500,3,106,14,83,24,32,2,BY PHONE,CALLED,VIP,n,1,18dmart9@blahh.com
10/1/2015 11:13,926,PR,Request Type 1,app.rug.com,131500,0,100,13,83,27,32,3,BY EMAIL,CALLED,WAITLIST,n,0,18hiltc@abcds.cn
12/31/2015 18:13,49734,MI,Request Type 2,app.rug.com,86600,3,102,14,80,50,30,1,BY EMAIL,ON HOLD,VIP,y,1,18john_a@abcds.k12.ia.us
10/5/2015 5:13,22209,VA,Request Type 2,m.rug.com,182500,2,100,11,83,32,28,3,BY PHONE,ON HOLD,VIP,y,0,18hiltc@abcds.cn
12/27/2015 11:13,32426,FL,Request Type 1,m.rug.com,178300,1,106,11,81,32,29,3,BY EMAIL,ON HOLD,VIP,n,1,1973n2000@blahh.com
12/31/2015 23:13,66610,KS,Request Type 2,www.rug.com,92800,2,103,12,82,45,28,2,BY PHONE,ON HOLD,VIP,n,1,18dmart9@blahh.com
1/21/2016 9:13,23899,VA,Request Type 1,m.rug.com,153300,0,99,14,80,27,0,3,BY PHONE,CALLED,WAITLIST,n,0,18john_a@abcds.k12.ia.us
1/9/2016 9:13,32189,FL,Request Type 2,m.rug.com,153700,0,106,11,80,32,31,3,BY PHONE,ON HOLD,VIP,y,1,123delgado67@blahh.com
12/5/2015 19:13,924,PR,Request Type 1,app.rug.com,159700,0,101,11,83,24,28,3,BY PHONE,ON HOLD,WAITLIST,n,0,18hiltc@abcds.cn
11/12/2015 22:13,62239,IL,Request Type 1,m.rug.com,151500,3,104,13,82,50,28,1,BY PHONE,ON HOLD,WAITLIST,n,1,18john_a@abcds.k12.ia.us
11/7/2015 7:13,20778,MD,Request Type 2,m.rug.com,107200,3,99,12,83,45,28,2,BY PHONE,CALLED,VIP,y,1,1985crp@blahh.com
12/7/2015 22:13,68045,NE,Request Type 2,www.rug.com,130200,3,103,14,83,45,30,1,BY EMAIL,ON HOLD,WAITLIST,n,1,18hiltc@abcds.cn
11/26/2015 22:13,28443,NC,Request Type 1,app.rug.com,177500,2,100,14,80,24,31,2,BY PHONE,ON HOLD,WAITLIST,y,0,11edc5677@blahh.com
11/9/2015 5:13,86538,AZ,Request Type 2,www.rug.com,83800,1,106,12,83,27,28,3,BY PHONE,ON HOLD,VIP,n,0,123delgado67@blahh.com
11/26/2015 3:13,29376,SC,Request Type 1,m.rug.com,83400,1,101,14,83,45,30,3,BY EMAIL,CALLED,WAITLIST,n,1,14792266002@blahh.com
1/21/2016 22:13,27923,NC,Request Type 2,www.rug.com,148300,1,100,13,81,27,0,3,BY PHONE,ON HOLD,WAITLIST,n,1,1222lynnann@blahh.com
12/16/2015 6:13,52168,IA,Request Type 1,m.rug.com,192600,3,99,14,81,27,29,2,BY PHONE,CALLED,VIP,y,1,18dmart9@blahh.com
12/13/2015 15:13,25976,WV,Request Type 2,app.rug.com,117000,0,101,13,81,24,28,3,BY PHONE,ON HOLD,VIP,y,1,1973n2000@blahh.com
10/16/2015 19:13,96780,HI,Request Type 1,www.rug.com,131300,3,102,14,80,27,30,2,BY PHONE,ON HOLD,WAITLIST,n,1,18john_a@abcds.k12.ia.us
10/9/2015 21:13,84723,UT,Request Type 1,www.rug.com,188400,3,100,10,81,27,32,2,BY PHONE,ON HOLD,WAITLIST,n,1,11edc5677@blahh.com
11/23/2015 18:13,34673,FL,Request Type 2,app.rug.com,136500,2,104,14,83,50,0,1,BY EMAIL,ON HOLD,VIP,n,0,11edc5677@blahh.com
12/17/2015 4:13,43935,OH,Request Type 2,www.rug.com,91000,0,103,14,82,32,0,2,BY PHONE,CALLED,WAITLIST,n,1,18hiltc@abcds.cn
11/13/2015 1:13,23050,VA,Request Type 2,www.rug.com,193500,0,106,11,80,27,30,2,BY PHONE,ON HOLD,VIP,n,1,14792266002@blahh.com
1/22/2016 3:13,78071,TX,Request Type 1,app.rug.com,134800,3,102,10,81,50,31,1,BY PHONE,CALLED,VIP,y,1,14792266002@blahh.com
11/3/2015 7:13,74194,OK,Request Type 2,app.rug.com,88000,2,99,11,83,50,32,3,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
12/21/2015 22:13,8733,NJ,Request Type 1,www.rug.com,102200,2,102,14,80,45,0,2,BY PHONE,CALLED,VIP,n,1,1985crp@blahh.com
1/8/2016 2:13,99163,WA,Request Type 1,www.rug.com,80600,2,99,14,83,32,0,1,BY PHONE,CALLED,VIP,n,1,1973n2000@blahh.com
1/9/2016 17:13,6444,CT,Request Type 2,app.rug.com,93800,2,105,10,81,50,29,2,BY PHONE,ON HOLD,VIP,n,1,18john_a@abcds.k12.ia.us
1/31/2016 14:13,27315,NC,Request Type 1,app.rug.com,182800,0,100,14,83,32,32,1,BY EMAIL,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
11/8/2015 13:13,76385,TX,Request Type 1,www.rug.com,144200,3,100,12,82,45,28,1,BY EMAIL,CALLED,VIP,n,1,18dmart9@blahh.com
11/16/2015 15:13,36255,AL,Request Type 2,m.rug.com,156500,1,99,10,81,27,31,3,BY PHONE,ON HOLD,VIP,y,1,18hiltc@abcds.cn
12/13/2015 21:13,35645,AL,Request Type 2,m.rug.com,192900,0,106,14,80,50,29,3,BY EMAIL,ON HOLD,VIP,n,1,18dmart9@blahh.com
1/13/2016 5:13,95354,CA,Request Type 2,m.rug.com,109100,0,99,11,82,50,31,2,BY EMAIL,ON HOLD,WAITLIST,n,1,1965nevarez@blahh.com
11/13/2015 17:13,97255,OR,Request Type 1,m.rug.com,118900,0,104,10,83,45,31,2,BY PHONE,ON HOLD,VIP,n,1,1985crp@blahh.com
10/25/2015 2:13,7005,NJ,Request Type 1,app.rug.com,115900,2,106,13,80,24,28,1,BY EMAIL,CALLED,WAITLIST,n,1,1222lynnann@blahh.com
12/11/2015 5:13,30730,GA,Request Type 1,app.rug.com,88500,1,102,14,83,45,31,2,BY PHONE,ON HOLD,WAITLIST,y,1,1985crp@blahh.com
